Species,Reference Genome,Challenge,Publication,BioProject,BioSample,Experiment,Run,SRA_Sample,donor_identifier,source_name,treatment,cell_type,time_point,sex,,,,
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759874,SRX1047670,SRR2049589,SRS952079,,GSM1703032,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759875,SRX1047671,SRR2049590,SRS952078,,GSM1703033,healthy children without bacterial colonization,Whole blood,,,&lt;2 year-old,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759876,SRX1047672,SRR2049591,SRS952077,,GSM1703034,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759877,SRX1047673,SRR2049592,SRS952076,,GSM1703035,healthy children without bacterial colonization,Whole blood,,,&lt;2 year-old,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759878,SRX1047674,SRR2049593,SRS952075,,GSM1703036,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759879,SRX1047675,SRR2049594,SRS952074,,GSM1703037,healthy children without bacterial colonization,Whole blood,,,&lt;2 year-old,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759880,SRX1047676,SRR2049595,SRS952073,,GSM1703038,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759881,SRX1047677,SRR2049596,SRS952072,,GSM1703039,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759882,SRX1047678,SRR2049597,SRS952071,,GSM1703040,healthy children without bacterial colonization,Whole blood,,,&lt;2 year-old,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759870,SRX1047666,SRR2049585,SRS952082,,GSM1703028,healthy children with bacterial colonization,Whole blood,,,&lt;2 year-old,Control,EPEC,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759914,SRX1047680,SRR2049599,SRS952069,,GSM1703042,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759922,SRX1047688,SRR2049607,SRS952061,,GSM1703050,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759923,SRX1047689,SRR2049608,SRS952060,,GSM1703051,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759924,SRX1047690,SRR2049609,SRS952059,,GSM1703052,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759925,SRX1047691,SRR2049610,SRS952058,,GSM1703053,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759926,SRX1047692,SRR2049611,SRS952057,,GSM1703054,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,severe
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759927,SRX1047693,SRR2049612,SRS952056,,GSM1703055,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759928,SRX1047694,SRR2049613,SRS952055,,GSM1703056,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759929,SRX1047695,SRR2049614,SRS952054,,GSM1703057,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759930,SRX1047696,SRR2049615,SRS952053,,GSM1703058,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759931,SRX1047697,SRR2049616,SRS952052,,GSM1703059,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759932,SRX1047698,SRR2049617,SRS952051,,GSM1703060,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759868,SRX1047664,SRR2049583,SRS952084,,GSM1703026,healthy children with bacterial colonization,Whole blood,,,&lt;2 year-old,Control,EAEC,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759869,SRX1047665,SRR2049584,SRS952083,,GSM1703027,healthy children with bacterial colonization,Whole blood,,,2 year-old or older,Control,EPEC,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759913,SRX1047679,SRR2049598,SRS952070,,GSM1703041,healthy children without bacterial colonization,Whole blood,,,2 year-old or older,Control,Negative,Control
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759933,SRX1047699,SRR2049618,SRS952050,,GSM1703061,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759934,SRX1047700,SRR2049619,SRS952049,,GSM1703062,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759935,SRX1047701,SRR2049620,SRS952048,,GSM1703063,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759936,SRX1047702,SRR2049621,SRS952046,,GSM1703064,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759937,SRX1047703,SRR2049622,SRS952047,,GSM1703065,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759938,SRX1047704,SRR2049623,SRS952251,,GSM1703066,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759939,SRX1047705,SRR2049624,SRS952250,,GSM1703067,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759940,SRX1047706,SRR2049625,SRS952249,,GSM1703068,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759941,SRX1047707,SRR2049626,SRS952248,,GSM1703069,children with diarrhea_DAEC,Whole blood,,,&lt;2 year-old,Diarrhea,DAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759942,SRX1047708,SRR2049627,SRS952247,,GSM1703070,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759943,SRX1047709,SRR2049628,SRS952245,,GSM1703071,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759944,SRX1047710,SRR2049629,SRS952246,,GSM1703072,children with diarrhea_DAEC,Whole blood,,,2 year-old or older,Diarrhea,DAEC,severe
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759945,SRX1047711,SRR2049630,SRS952244,,GSM1703073,children with diarrhea_EAEC,Whole blood,,,2 year-old or older,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759946,SRX1047712,SRR2049631,SRS952243,,GSM1703074,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759947,SRX1047713,SRR2049632,SRS952242,,GSM1703075,children with diarrhea_EAEC,Whole blood,,,2 year-old or older,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759948,SRX1047714,SRR2049633,SRS952241,,GSM1703076,children with diarrhea_EAEC,Whole blood,,,2 year-old or older,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759949,SRX1047715,SRR2049634,SRS952240,,GSM1703077,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759950,SRX1047716,SRR2049635,SRS952238,,GSM1703078,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759951,SRX1047717,SRR2049636,SRS952237,,GSM1703079,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759952,SRX1047718,SRR2049637,SRS952239,,GSM1703080,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759953,SRX1047719,SRR2049638,SRS952235,,GSM1703081,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759954,SRX1047720,SRR2049639,SRS952234,,GSM1703082,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759955,SRX1047721,SRR2049640,SRS952236,,GSM1703083,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759956,SRX1047722,SRR2049641,SRS952232,,GSM1703084,children with diarrhea_EAEC,Whole blood,,,2 year-old or older,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759957,SRX1047723,SRR2049642,SRS952233,,GSM1703085,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759958,SRX1047724,SRR2049643,SRS952231,,GSM1703086,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,severe
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759959,SRX1047725,SRR2049644,SRS952229,,GSM1703087,children with diarrhea_EAEC,Whole blood,,,2 year-old or older,Diarrhea,EAEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759960,SRX1047726,SRR2049645,SRS952230,,GSM1703088,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759961,SRX1047727,SRR2049646,SRS952228,,GSM1703089,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,severe
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759962,SRX1047728,SRR2049647,SRS952226,,GSM1703090,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759963,SRX1047729,SRR2049648,SRS952227,,GSM1703091,children with diarrhea_EAEC,Whole blood,,,&lt;2 year-old,Diarrhea,EAEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759964,SRX1047730,SRR2049649,SRS952223,,GSM1703092,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759965,SRX1047731,SRR2049650,SRS952224,,GSM1703093,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759966,SRX1047732,SRR2049651,SRS952225,,GSM1703094,children with diarrhea_EPEC,Whole blood,,,2 year-old or older,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759970,SRX1047733,SRR2049652,SRS952221,,GSM1703095,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759971,SRX1047734,SRR2049653,SRS952222,,GSM1703096,children with diarrhea_EPEC,Whole blood,,,2 year-old or older,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759972,SRX1047735,SRR2049654,SRS952220,,GSM1703097,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03760019,SRX1047736,SRR2049655,SRS952218,,GSM1703098,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03760020,SRX1047737,SRR2049656,SRS952219,,GSM1703099,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03760021,SRX1047738,SRR2049657,SRS952216,,GSM1703100,children with diarrhea_EPEC,Whole blood,,,2 year-old or older,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03760022,SRX1047739,SRR2049658,SRS952217,,GSM1703101,children with diarrhea_EPEC,Whole blood,,,2 year-old or older,Diarrhea,EPEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759967,SRX1047740,SRR2049659,SRS952215,,GSM1703102,children with diarrhea_EPEC,Whole blood,,,2 year-old or older,Diarrhea,EPEC,mild
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759968,SRX1047741,SRR2049660,SRS952213,,GSM1703103,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,moderate
Homo sapiens,Homo_sapiens,E. coli,,PRJNA285798,SAMN03759969,SRX1047742,SRR2049661,SRS952211,,GSM1703104,children with diarrhea_EPEC,Whole blood,,,&lt;2 year-old,Diarrhea,EPEC,mild
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631988,SRX081726,SRR306333,SRS213835,aliquot #: 11,"Primary goat mammary epithelial cell (pgMEC), sample 11, 24 hrs post-infection Goat_11_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631988,SRX081726,SRR306334,SRS213835,aliquot #: 11,"Primary goat mammary epithelial cell (pgMEC), sample 11, 24 hrs post-infection Goat_11_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631988,SRX081726,SRR306335,SRS213835,aliquot #: 11,"Primary goat mammary epithelial cell (pgMEC), sample 11, 24 hrs post-infection Goat_11_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631988,SRX081726,SRR306336,SRS213835,aliquot #: 11,"Primary goat mammary epithelial cell (pgMEC), sample 11, 24 hrs post-infection Goat_11_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631988,SRX081726,SRR306337,SRS213835,aliquot #: 11,"Primary goat mammary epithelial cell (pgMEC), sample 11, 24 hrs post-infection Goat_11_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631989,SRX081727,SRR306338,SRS213836,aliquot #: 6,"Primary goat mammary epithelial cell (pgMEC), sample 6, 3 hrs post-infection Goat_6_3h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),3 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631989,SRX081727,SRR306339,SRS213836,aliquot #: 6,"Primary goat mammary epithelial cell (pgMEC), sample 6, 3 hrs post-infection Goat_6_3h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),3 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631989,SRX081727,SRR306340,SRS213836,aliquot #: 6,"Primary goat mammary epithelial cell (pgMEC), sample 6, 3 hrs post-infection Goat_6_3h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),3 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631989,SRX081727,SRR306341,SRS213836,aliquot #: 6,"Primary goat mammary epithelial cell (pgMEC), sample 6, 3 hrs post-infection Goat_6_3h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),3 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631989,SRX081727,SRR306342,SRS213836,aliquot #: 6,"Primary goat mammary epithelial cell (pgMEC), sample 6, 3 hrs post-infection Goat_6_3h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),3 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631990,SRX081728,SRR306343,SRS213837,aliquot #: 10,"Primary goat mammary epithelial cell (pgMEC), sample 10, 24 hrs post-infection Goat_10_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631990,SRX081728,SRR306344,SRS213837,aliquot #: 10,"Primary goat mammary epithelial cell (pgMEC), sample 10, 24 hrs post-infection Goat_10_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631990,SRX081728,SRR306345,SRS213837,aliquot #: 10,"Primary goat mammary epithelial cell (pgMEC), sample 10, 24 hrs post-infection Goat_10_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631990,SRX081728,SRR306346,SRS213837,aliquot #: 10,"Primary goat mammary epithelial cell (pgMEC), sample 10, 24 hrs post-infection Goat_10_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631990,SRX081728,SRR306347,SRS213837,aliquot #: 10,"Primary goat mammary epithelial cell (pgMEC), sample 10, 24 hrs post-infection Goat_10_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631991,SRX081729,SRR306348,SRS213838,aliquot #: 9,"Primary goat mammary epithelial cell (pgMEC), sample 9, 12 hrs post-infection Goat_9_12h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),12 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631991,SRX081729,SRR306349,SRS213838,aliquot #: 9,"Primary goat mammary epithelial cell (pgMEC), sample 9, 12 hrs post-infection Goat_9_12h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),12 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631991,SRX081729,SRR306350,SRS213838,aliquot #: 9,"Primary goat mammary epithelial cell (pgMEC), sample 9, 12 hrs post-infection Goat_9_12h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),12 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631991,SRX081729,SRR306351,SRS213838,aliquot #: 9,"Primary goat mammary epithelial cell (pgMEC), sample 9, 12 hrs post-infection Goat_9_12h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),12 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631991,SRX081729,SRR306352,SRS213838,aliquot #: 9,"Primary goat mammary epithelial cell (pgMEC), sample 9, 12 hrs post-infection Goat_9_12h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),12 hours post infection,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631992,SRX081730,SRR306353,SRS213839,aliquot #: 1,"Primary goat mammary epithelial cell (pgMEC), sample 1, control Goat_1_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631992,SRX081730,SRR306354,SRS213839,aliquot #: 1,"Primary goat mammary epithelial cell (pgMEC), sample 1, control Goat_1_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631992,SRX081730,SRR306355,SRS213839,aliquot #: 1,"Primary goat mammary epithelial cell (pgMEC), sample 1, control Goat_1_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631992,SRX081730,SRR306356,SRS213839,aliquot #: 1,"Primary goat mammary epithelial cell (pgMEC), sample 1, control Goat_1_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631992,SRX081730,SRR306357,SRS213839,aliquot #: 1,"Primary goat mammary epithelial cell (pgMEC), sample 1, control Goat_1_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631993,SRX081731,SRR306358,SRS213840,aliquot #: 3,"Primary goat mammary epithelial cell (pgMEC), sample 3, control Goat_3_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631993,SRX081731,SRR306359,SRS213840,aliquot #: 3,"Primary goat mammary epithelial cell (pgMEC), sample 3, control Goat_3_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631993,SRX081731,SRR306360,SRS213840,aliquot #: 3,"Primary goat mammary epithelial cell (pgMEC), sample 3, control Goat_3_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631993,SRX081731,SRR306361,SRS213840,aliquot #: 3,"Primary goat mammary epithelial cell (pgMEC), sample 3, control Goat_3_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631993,SRX081731,SRR306362,SRS213840,aliquot #: 3,"Primary goat mammary epithelial cell (pgMEC), sample 3, control Goat_3_control",control,Primary goat mammary epithelial cell (pgMEC),control,female,,,,
Capra hircus,Capra_hircus,Mycoplasma agalactiae,,PRJNA143425,SAMN00631994,SRX081732,SRR306363,SRS213841,aliquot #: 12,"Primary goat mammary epithelial cell (pgMEC), sample 12, 24 hrs post-infection Goat_12_24h_PI",Mycoplasma agalactiae PG2 strain,Primary goat mammary epithelial cell (pgMEC),24 hours post infection,female,,,,
